Datum,Lokalzeit,Last [kW],Globalstrahlung [W/m2],Lufttemperatur [°C]
28.12.2021,09:00:00,45405.77,2.8,5.8
28.12.2021,09:15:00,45354.43,22.2,6.1
28.12.2021,09:30:00,45437.14,22.2,6.1
28.12.2021,09:45:00,44804.63,22.2,6.1
28.12.2021,10:00:00,43742.37,22.2,6.1
28.12.2021,10:15:00,44318.85,72.2,7.1
28.12.2021,10:30:00,43252.11,72.2,7.1
28.12.2021,10:45:00,44172.23,72.2,7.1
28.12.2021,11:00:00,44040.03,72.2,7.1
28.12.2021,11:15:00,44979.77,77.8,8.3
28.12.2021,11:30:00,45773.42,77.8,8.3
28.12.2021,11:45:00,45929.07,77.8,8.3
28.12.2021,12:00:00,45916.95,77.8,8.3
28.12.2021,12:15:00,43289.97,80.6,9.3
28.12.2021,12:30:00,42707.27,80.6,9.3
28.12.2021,12:45:00,42494.46,80.6,9.3
28.12.2021,13:00:00,42643.22,80.6,9.3
28.12.2021,13:15:00,42893.7,50,9.6
28.12.2021,13:30:00,43080.28,50,9.6
28.12.2021,13:45:00,42893.06,50,9.6
28.12.2021,14:00:00,43322.05,50,9.6
28.12.2021,14:15:00,44072.71,44.4,10.4
28.12.2021,14:30:00,43562.94,44.4,10.4
28.12.2021,14:45:00,43678.39,44.4,10.4
28.12.2021,15:00:00,43776.3,44.4,10.4
28.12.2021,15:15:00,44255.39,13.9,11.2
28.12.2021,15:30:00,44380.99,13.9,11.2
28.12.2021,15:45:00,44308.58,13.9,11.2
28.12.2021,16:00:00,45031.72,13.9,11.2
28.12.2021,16:15:00,46923.8,0,10.6
28.12.2021,16:30:00,48173.86,0,10.6
28.12.2021,16:45:00,49811.65,0,10.6
28.12.2021,17:00:00,51895.33,0,10.6
28.12.2021,17:15:00,52999.53,0,9.9
28.12.2021,17:30:00,53789.79,0,9.9
28.12.2021,17:45:00,54350.46,0,9.9
28.12.2021,18:00:00,53694.77,0,9.9
28.12.2021,18:15:00,53558.81,0,9.1
28.12.2021,18:30:00,53247,0,9.1
28.12.2021,18:45:00,53178.45,0,9.1
28.12.2021,19:00:00,52575.06,0,9.1
28.12.2021,19:15:00,51815.73,0,9.2
28.12.2021,19:30:00,51210.86,0,9.2
28.12.2021,19:45:00,51179.3,0,9.2
28.12.2021,20:00:00,50433.9,0,9.2
28.12.2021,20:15:00,50947.59,0,9.5
28.12.2021,20:30:00,50136.51,0,9.5
28.12.2021,20:45:00,49735.34,0,9.5
28.12.2021,21:00:00,48830.32,0,9.5
28.12.2021,21:15:00,48692.35,0,9.3
28.12.2021,21:30:00,47881.44,0,9.3
28.12.2021,21:45:00,47066.45,0,9.3
28.12.2021,22:00:00,46220.87,0,9.3
28.12.2021,22:15:00,47936.1,0,8.8
28.12.2021,22:30:00,46967.39,0,8.8
28.12.2021,22:45:00,47088.69,0,8.8
28.12.2021,23:00:00,45703.66,0,8.8
28.12.2021,23:15:00,45912.12,0,9.1
28.12.2021,23:30:00,44703.26,0,9.1
28.12.2021,23:45:00,43618.99,0,9.1
29.12.2021,00:00:00,42836.94,0,9.1
29.12.2021,00:15:00,43154.21,0,9.2
29.12.2021,00:30:00,42168.87,0,9.2
29.12.2021,00:45:00,41084.96,0,9.2
29.12.2021,01:00:00,39899.36,0,9.2
29.12.2021,01:15:00,40273.82,0,9.3
29.12.2021,01:30:00,38293.03,0,9.3
29.12.2021,01:45:00,37802.66,0,9.3
29.12.2021,02:00:00,37110.79,0,9.3
29.12.2021,02:15:00,38353.58,0,9.2
29.12.2021,02:30:00,38044.95,0,9.2
29.12.2021,02:45:00,37939,0,9.2
29.12.2021,03:00:00,37171.87,0,9.2
29.12.2021,03:15:00,38233.83,0,9.3
29.12.2021,03:30:00,37219.1,0,9.3
29.12.2021,03:45:00,36793.23,0,9.3
29.12.2021,04:00:00,36277.26,0,9.3
29.12.2021,04:15:00,36567.73,0,8.9
29.12.2021,04:30:00,36318.96,0,8.9
29.12.2021,04:45:00,36993.03,0,8.9
29.12.2021,05:00:00,37268.91,0,8.9
29.12.2021,05:15:00,38662.84,0,8.8
29.12.2021,05:30:00,38927.39,0,8.8
29.12.2021,05:45:00,39416.31,0,8.8
29.12.2021,06:00:00,39983.97,0,8.8
29.12.2021,06:15:00,41148.37,0,8.9
29.12.2021,06:30:00,41441.26,0,8.9
29.12.2021,06:45:00,41964.29,0,8.9
29.12.2021,07:00:00,42447.84,0,8.9
29.12.2021,07:15:00,42685.72,0,8.9
29.12.2021,07:30:00,43244.24,0,8.9
29.12.2021,07:45:00,43524.55,0,8.9
29.12.2021,08:00:00,44350.64,0,8.9
29.12.2021,08:15:00,44344.12,5.6,9.4
29.12.2021,08:30:00,44138.4,5.6,9.4
29.12.2021,08:45:00,44127.94,5.6,9.4
29.12.2021,09:00:00,43746.73,5.6,9.4
29.12.2021,09:15:00,43189.35,27.8,10.1
29.12.2021,09:30:00,43302.61,27.8,10.1
29.12.2021,09:45:00,43050.98,27.8,10.1
29.12.2021,10:00:00,43350.19,27.8,10.1
29.12.2021,10:15:00,44324.76,38.9,10.1
29.12.2021,10:30:00,44971.38,38.9,10.1
29.12.2021,10:45:00,44685.6,38.9,10.1
29.12.2021,11:00:00,44959.6,38.9,10.1
29.12.2021,11:15:00,45871.37,47.2,9.3
29.12.2021,11:30:00,47294.11,47.2,9.3
29.12.2021,11:45:00,48837.96,47.2,9.3
29.12.2021,12:00:00,49171.72,47.2,9.3
29.12.2021,12:15:00,47653.15,47.2,8.7
29.12.2021,12:30:00,46377.3,47.2,8.7
29.12.2021,12:45:00,46067.36,47.2,8.7
29.12.2021,13:00:00,45199.24,47.2,8.7
29.12.2021,13:15:00,45036.88,38.9,8.7
29.12.2021,13:30:00,45304.56,38.9,8.7
29.12.2021,13:45:00,45293.9,38.9,8.7
29.12.2021,14:00:00,45382.78,38.9,8.7
29.12.2021,14:15:00,45651.22,25,8.5
29.12.2021,14:30:00,46461.16,25,8.5
29.12.2021,14:45:00,46476.6,25,8.5
29.12.2021,15:00:00,46594.8,25,8.5
29.12.2021,15:15:00,46499.79,16.7,8.4
29.12.2021,15:30:00,46260.69,16.7,8.4
29.12.2021,15:45:00,45888.22,16.7,8.4
29.12.2021,16:00:00,46711.81,16.7,8.4
29.12.2021,16:15:00,47779.77,0,8.2
29.12.2021,16:30:00,49204.62,0,8.2
29.12.2021,16:45:00,50322.62,0,8.2
29.12.2021,17:00:00,51586.58,0,8.2
29.12.2021,17:15:00,52525.81,0,8
29.12.2021,17:30:00,53997.36,0,8
29.12.2021,17:45:00,54333.5,0,8
29.12.2021,18:00:00,54558.58,0,8
29.12.2021,18:15:00,54948.03,0,8.1
29.12.2021,18:30:00,54241.83,0,8.1
29.12.2021,18:45:00,54267.66,0,8.1
29.12.2021,19:00:00,53071.68,0,8.1
29.12.2021,19:15:00,52614.18,0,8.4
29.12.2021,19:30:00,50677.66,0,8.4
29.12.2021,19:45:00,50641.58,0,8.4
29.12.2021,20:00:00,49652.04,0,8.4
29.12.2021,20:15:00,50054.84,0,9.4
29.12.2021,20:30:00,49054.46,0,9.4
29.12.2021,20:45:00,48364.62,0,9.4
29.12.2021,21:00:00,47520.15,0,9.4
29.12.2021,21:15:00,47102.3,0,11.6
29.12.2021,21:30:00,46635.05,0,11.6
29.12.2021,21:45:00,45141.86,0,11.6
29.12.2021,22:00:00,43934.94,0,11.6
29.12.2021,22:15:00,46233.78,0,12
29.12.2021,22:30:00,45528.58,0,12
29.12.2021,22:45:00,45522.77,0,12
29.12.2021,23:00:00,43411.44,0,12
29.12.2021,23:15:00,43336.63,0,12.6
29.12.2021,23:30:00,42516.16,0,12.6
29.12.2021,23:45:00,41501.7,0,12.6
30.12.2021,00:00:00,41084.19,0,12.6
30.12.2021,00:15:00,41019.15,0,13.1
30.12.2021,00:30:00,39470.38,0,13.1
30.12.2021,00:45:00,38759.88,0,13.1
30.12.2021,01:00:00,37201.14,0,13.1
30.12.2021,01:15:00,36711.12,0,13.6
30.12.2021,01:30:00,36055.48,0,13.6
30.12.2021,01:45:00,35979.02,0,13.6
30.12.2021,02:00:00,34880.92,0,13.6
30.12.2021,02:15:00,35761.61,0,13.7
30.12.2021,02:30:00,35197.46,0,13.7
30.12.2021,02:45:00,34875.42,0,13.7
30.12.2021,03:00:00,33811.59,0,13.7
30.12.2021,03:15:00,34679.07,0,13.6
30.12.2021,03:30:00,33875.42,0,13.6
30.12.2021,03:45:00,33544.41,0,13.6
30.12.2021,04:00:00,33128.4,0,13.6
30.12.2021,04:15:00,33238.76,0,13.4
30.12.2021,04:30:00,33174.05,0,13.4
30.12.2021,04:45:00,33244.04,0,13.4
30.12.2021,05:00:00,33775.44,0,13.4
30.12.2021,05:15:00,34241.21,0,13.3
30.12.2021,05:30:00,35695.41,0,13.3
30.12.2021,05:45:00,35745.65,0,13.3
30.12.2021,06:00:00,36495.18,0,13.3
30.12.2021,06:15:00,37454.04,0,13.4
30.12.2021,06:30:00,38282.83,0,13.4
30.12.2021,06:45:00,38614.72,0,13.4
30.12.2021,07:00:00,39504.9,0,13.4
30.12.2021,07:15:00,39396.6,0,13.4
30.12.2021,07:30:00,39599.66,0,13.4
30.12.2021,07:45:00,40663.91,0,13.4
30.12.2021,08:00:00,41028.38,0,13.4
30.12.2021,08:15:00,41070.87,11.1,13.1
30.12.2021,08:30:00,41079.01,11.1,13.1
30.12.2021,08:45:00,41018.17,11.1,13.1
30.12.2021,09:00:00,40386.48,11.1,13.1
30.12.2021,09:15:00,40632.9,50,13.8
30.12.2021,09:30:00,39722.27,50,13.8
30.12.2021,09:45:00,39265.62,50,13.8
30.12.2021,10:00:00,38963.16,50,13.8
30.12.2021,10:15:00,38524.16,105.6,14.7
30.12.2021,10:30:00,38549.08,105.6,14.7
30.12.2021,10:45:00,38187.25,105.6,14.7
30.12.2021,11:00:00,37331.66,105.6,14.7
30.12.2021,11:15:00,37146.82,97.2,15
30.12.2021,11:30:00,37743.97,97.2,15
30.12.2021,11:45:00,38927.98,97.2,15
30.12.2021,12:00:00,39705.81,97.2,15
30.12.2021,12:15:00,38380.89,105.6,15.2
30.12.2021,12:30:00,37643.66,105.6,15.2
30.12.2021,12:45:00,37894.24,105.6,15.2
30.12.2021,13:00:00,37134.63,105.6,15.2
30.12.2021,13:15:00,37087.17,144.4,15.8
30.12.2021,13:30:00,35700.15,144.4,15.8
30.12.2021,13:45:00,35415.57,144.4,15.8
30.12.2021,14:00:00,36152.96,144.4,15.8
30.12.2021,14:15:00,36890.53,108.3,15.9
30.12.2021,14:30:00,36776.7,108.3,15.9
30.12.2021,14:45:00,36650.83,108.3,15.9
30.12.2021,15:00:00,37341.4,108.3,15.9
30.12.2021,15:15:00,38045.05,50,15.5
30.12.2021,15:30:00,38226.89,50,15.5
30.12.2021,15:45:00,38402.83,50,15.5
30.12.2021,16:00:00,38632.48,50,15.5
30.12.2021,16:15:00,39454.64,11.1,15
30.12.2021,16:30:00,41110.07,11.1,15
30.12.2021,16:45:00,42317.75,11.1,15
30.12.2021,17:00:00,44652.73,11.1,15
30.12.2021,17:15:00,47535.07,0,14.5
30.12.2021,17:30:00,48680.58,0,14.5
30.12.2021,17:45:00,49999.15,0,14.5
30.12.2021,18:00:00,49977.82,0,14.5
30.12.2021,18:15:00,49930.71,0,13.9
30.12.2021,18:30:00,49621.4,0,13.9
30.12.2021,18:45:00,49249.55,0,13.9
30.12.2021,19:00:00,49358.81,0,13.9
30.12.2021,19:15:00,48492.19,0,13.8
30.12.2021,19:30:00,47609.79,0,13.8
30.12.2021,19:45:00,47299.32,0,13.8
30.12.2021,20:00:00,46607.17,0,13.8
30.12.2021,20:15:00,47256.68,0,13.7
30.12.2021,20:30:00,46860.05,0,13.7
30.12.2021,20:45:00,46234.41,0,13.7
30.12.2021,21:00:00,45786.52,0,13.7
30.12.2021,21:15:00,45960.12,0,13.4
30.12.2021,21:30:00,44863.33,0,13.4
30.12.2021,21:45:00,44232.98,0,13.4
30.12.2021,22:00:00,43782.89,0,13.4
30.12.2021,22:15:00,45310.57,0,13.1
30.12.2021,22:30:00,44377.29,0,13.1
30.12.2021,22:45:00,44420.27,0,13.1
30.12.2021,23:00:00,42401.53,0,13.1
30.12.2021,23:15:00,42301.12,0,12.8
30.12.2021,23:30:00,40515.34,0,12.8
30.12.2021,23:45:00,39554.57,0,12.8
31.12.2021,00:00:00,39293.71,0,12.8
31.12.2021,00:15:00,39592.85,0,12.4
31.12.2021,00:30:00,38463.5,0,12.4
31.12.2021,00:45:00,37656.75,0,12.4
31.12.2021,01:00:00,36880.01,0,12.4
31.12.2021,01:15:00,36859.67,0,11.8
31.12.2021,01:30:00,35391.9,0,11.8
31.12.2021,01:45:00,35305.49,0,11.8
31.12.2021,02:00:00,34348.98,0,11.8
31.12.2021,02:15:00,35080.25,0,11.2
31.12.2021,02:30:00,35181.36,0,11.2
31.12.2021,02:45:00,34640.72,0,11.2
31.12.2021,03:00:00,34035.78,0,11.2
31.12.2021,03:15:00,34492.88,0,10.6
31.12.2021,03:30:00,34310.33,0,10.6
31.12.2021,03:45:00,33985.86,0,10.6
31.12.2021,04:00:00,33212.19,0,10.6
31.12.2021,04:15:00,33592.68,0,9.8
31.12.2021,04:30:00,33836.95,0,9.8
31.12.2021,04:45:00,33890.58,0,9.8
31.12.2021,05:00:00,34699.09,0,9.8
31.12.2021,05:15:00,35808.62,0,8.7
31.12.2021,05:30:00,36619.46,0,8.7
31.12.2021,05:45:00,37857.78,0,8.7
31.12.2021,06:00:00,38028.48,0,8.7
31.12.2021,06:15:00,38870.36,0,7.6
31.12.2021,06:30:00,39330.78,0,7.6
31.12.2021,06:45:00,39989.21,0,7.6
31.12.2021,07:00:00,40558.5,0,7.6
31.12.2021,07:15:00,40579.7,0,6.4
31.12.2021,07:30:00,41159.74,0,6.4
31.12.2021,07:45:00,41519.5,0,6.4
31.12.2021,08:00:00,42310.76,0,6.4
31.12.2021,08:15:00,42102.53,8.3,6.8
31.12.2021,08:30:00,41604.21,8.3,6.8
31.12.2021,08:45:00,41198.36,8.3,6.8
31.12.2021,09:00:00,40372.2,8.3,6.8
31.12.2021,09:15:00,39762.31,50,7.2
31.12.2021,09:30:00,39259.73,50,7.2
31.12.2021,09:45:00,38935.98,50,7.2
31.12.2021,10:00:00,38467.25,50,7.2
31.12.2021,10:15:00,37743.93,147.2,8.8
31.12.2021,10:30:00,37222.04,147.2,8.8
31.12.2021,10:45:00,36754.94,147.2,8.8
31.12.2021,11:00:00,36352.52,147.2,8.8
31.12.2021,11:15:00,35525.57,225,9.4
31.12.2021,11:30:00,34912.44,225,9.4
31.12.2021,11:45:00,34951.23,225,9.4
31.12.2021,12:00:00,34006.62,225,9.4
31.12.2021,12:15:00,32433.29,252.8,11
31.12.2021,12:30:00,30532.49,252.8,11
31.12.2021,12:45:00,30151.27,252.8,11
31.12.2021,13:00:00,29801.84,252.8,11
31.12.2021,13:15:00,29727.18,238.9,12.7
31.12.2021,13:30:00,29823.66,238.9,12.7
31.12.2021,13:45:00,29411.82,238.9,12.7
31.12.2021,14:00:00,29454.21,238.9,12.7
31.12.2021,14:15:00,29306.59,177.8,14.4
31.12.2021,14:30:00,30085.33,177.8,14.4
31.12.2021,14:45:00,30446.17,177.8,14.4
31.12.2021,15:00:00,31328.29,177.8,14.4
31.12.2021,15:15:00,31961.07,94.4,15.1
31.12.2021,15:30:00,33119.23,94.4,15.1
31.12.2021,15:45:00,34436.12,94.4,15.1
31.12.2021,16:00:00,35886.85,94.4,15.1
31.12.2021,16:15:00,37983.73,8.3,11.7
31.12.2021,16:30:00,39793.65,8.3,11.7
31.12.2021,16:45:00,41730.85,8.3,11.7
31.12.2021,17:00:00,44815.25,8.3,11.7
31.12.2021,17:15:00,47631.34,0,9.5
31.12.2021,17:30:00,49920.48,0,9.5
31.12.2021,17:45:00,51144.13,0,9.5
31.12.2021,18:00:00,51244.57,0,9.5
31.12.2021,18:15:00,51980.76,0,8.7
31.12.2021,18:30:00,51927.13,0,8.7
31.12.2021,18:45:00,51564.34,0,8.7
31.12.2021,19:00:00,51133.68,0,8.7
31.12.2021,19:15:00,50109.62,0,8.9
31.12.2021,19:30:00,49021.44,0,8.9
31.12.2021,19:45:00,48162.35,0,8.9
31.12.2021,20:00:00,47497.04,0,8.9
31.12.2021,20:15:00,47746.34,0,7.7
31.12.2021,20:30:00,46959.06,0,7.7
31.12.2021,20:45:00,46271.22,0,7.7
31.12.2021,21:00:00,45784.16,0,7.7
31.12.2021,21:15:00,45816.59,0,6.1
31.12.2021,21:30:00,45498.27,0,6.1
31.12.2021,21:45:00,44631.39,0,6.1
31.12.2021,22:00:00,44041.56,0,6.1
31.12.2021,22:15:00,45471.66,0,5.5
31.12.2021,22:30:00,45532.7,0,5.5
31.12.2021,22:45:00,45460.06,0,5.5
31.12.2021,23:00:00,44769.76,0,5.5
31.12.2021,23:15:00,45304.43,0,4.8
31.12.2021,23:30:00,44408,0,4.8
31.12.2021,23:45:00,44092.31,0,4.8
01.01.2022,00:00:00,43204.1,0,4.8
01.01.2022,00:15:00,46357.67,0,4.6
01.01.2022,00:30:00,46054.69,0,4.6
01.01.2022,00:45:00,45537.21,0,4.6
01.01.2022,01:00:00,44975.93,0,4.6
01.01.2022,01:15:00,45593.31,0,4.1
01.01.2022,01:30:00,44247.83,0,4.1
01.01.2022,01:45:00,43949.5,0,4.1
01.01.2022,02:00:00,43123.37,0,4.1
01.01.2022,02:15:00,43801.1,0,3.3
01.01.2022,02:30:00,43668.02,0,3.3
01.01.2022,02:45:00,43401.41,0,3.3
01.01.2022,03:00:00,42748.94,0,3.3
01.01.2022,03:15:00,43475.32,0,2.7
01.01.2022,03:30:00,42447.14,0,2.7
01.01.2022,03:45:00,41978.48,0,2.7
01.01.2022,04:00:00,41128.92,0,2.7
01.01.2022,04:15:00,41439.77,0,2.2
01.01.2022,04:30:00,41018.01,0,2.2
01.01.2022,04:45:00,41213.64,0,2.2
01.01.2022,05:00:00,41151.69,0,2.2
01.01.2022,05:15:00,40753.54,0,1.9
01.01.2022,05:30:00,41088.96,0,1.9
01.01.2022,05:45:00,41432.29,0,1.9
01.01.2022,06:00:00,41546.96,0,1.9
01.01.2022,06:15:00,41192.78,0,1.9
01.01.2022,06:30:00,40969.38,0,1.9
01.01.2022,06:45:00,41203.93,0,1.9
01.01.2022,07:00:00,41632.41,0,1.9
01.01.2022,07:15:00,41156.85,0,1.3
01.01.2022,07:30:00,41314.29,0,1.3
01.01.2022,07:45:00,41386.82,0,1.3
01.01.2022,08:00:00,41812.36,0,1.3
01.01.2022,08:15:00,41582.83,11.1,1.2
01.01.2022,08:30:00,41647.41,11.1,1.2
01.01.2022,08:45:00,40992.72,11.1,1.2
01.01.2022,09:00:00,40506.6,11.1,1.2
01.01.2022,09:15:00,40178.23,38.9,2.1
01.01.2022,09:30:00,40177.77,38.9,2.1
01.01.2022,09:45:00,39991.72,38.9,2.1
01.01.2022,10:00:00,39519.3,38.9,2.1
01.01.2022,10:15:00,38722.17,138.9,3.1
01.01.2022,10:30:00,38007.71,138.9,3.1
01.01.2022,10:45:00,37909.52,138.9,3.1
01.01.2022,11:00:00,37607.64,138.9,3.1
01.01.2022,11:15:00,37177.66,230.6,5.3
01.01.2022,11:30:00,36947.31,230.6,5.3
01.01.2022,11:45:00,36585.24,230.6,5.3
01.01.2022,12:00:00,36508.29,230.6,5.3
01.01.2022,12:15:00,35266.86,247.2,6.9
01.01.2022,12:30:00,34959.7,247.2,6.9
01.01.2022,12:45:00,35716.41,247.2,6.9
01.01.2022,13:00:00,35231.91,247.2,6.9
01.01.2022,13:15:00,36023.62,227.8,8.2
01.01.2022,13:30:00,35321.21,227.8,8.2
01.01.2022,13:45:00,35797.46,227.8,8.2
01.01.2022,14:00:00,35240.11,227.8,8.2
01.01.2022,14:15:00,35726.53,175,9.6
01.01.2022,14:30:00,35389.63,175,9.6
01.01.2022,14:45:00,35071.8,175,9.6
01.01.2022,15:00:00,35277.66,175,9.6
01.01.2022,15:15:00,36468.52,113.9,10.9
01.01.2022,15:30:00,36803.49,113.9,10.9
01.01.2022,15:45:00,37339.09,113.9,10.9
01.01.2022,16:00:00,38371.46,113.9,10.9
01.01.2022,16:15:00,40500.65,16.7,8.8
01.01.2022,16:30:00,42559.3,16.7,8.8
01.01.2022,16:45:00,44854.53,16.7,8.8
01.01.2022,17:00:00,47383.27,16.7,8.8
01.01.2022,17:15:00,50946.22,0,6.7
01.01.2022,17:30:00,53824.4,0,6.7
01.01.2022,17:45:00,55318.54,0,6.7
01.01.2022,18:00:00,55995.91,0,6.7
01.01.2022,18:15:00,56070.8,0,5.1
01.01.2022,18:30:00,55491.36,0,5.1
01.01.2022,18:45:00,55439.72,0,5.1
01.01.2022,19:00:00,55071.01,0,5.1
01.01.2022,19:15:00,54610.7,0,4.2
01.01.2022,19:30:00,53671.03,0,4.2
01.01.2022,19:45:00,53178.02,0,4.2
01.01.2022,20:00:00,52311.82,0,4.2
01.01.2022,20:15:00,52100.84,0,3.5
01.01.2022,20:30:00,51555,0,3.5
01.01.2022,20:45:00,50928,0,3.5
01.01.2022,21:00:00,49578.12,0,3.5
01.01.2022,21:15:00,49745.37,0,3.2
01.01.2022,21:30:00,49538.38,0,3.2
01.01.2022,21:45:00,48809.43,0,3.2
01.01.2022,22:00:00,47955.04,0,3.2
01.01.2022,22:15:00,49427.28,0,2
01.01.2022,22:30:00,48873.77,0,2
01.01.2022,22:45:00,48729.99,0,2
01.01.2022,23:00:00,47788.24,0,2
01.01.2022,23:15:00,47492.16,0,1.4
01.01.2022,23:30:00,46451.98,0,1.4
01.01.2022,23:45:00,46265.9,0,1.4
02.01.2022,00:00:00,45545.82,0,1.4
02.01.2022,00:15:00,45243.97,0,1.7
02.01.2022,00:30:00,44767.06,0,1.7
02.01.2022,00:45:00,43040.52,0,1.7
02.01.2022,01:00:00,42747.55,0,1.7
02.01.2022,01:15:00,42373.44,0,1.4
02.01.2022,01:30:00,41415.7,0,1.4
02.01.2022,01:45:00,41608.31,0,1.4
02.01.2022,02:00:00,40996.08,0,1.4
02.01.2022,02:15:00,41253.26,0,1.2
02.01.2022,02:30:00,41067.91,0,1.2
02.01.2022,02:45:00,40749.23,0,1.2
02.01.2022,03:00:00,40287.18,0,1.2
02.01.2022,03:15:00,40683.86,0,0.8
02.01.2022,03:30:00,40379.13,0,0.8
02.01.2022,03:45:00,40668.94,0,0.8
02.01.2022,04:00:00,41008.68,0,0.8
02.01.2022,04:15:00,41580.3,0,0.5
02.01.2022,04:30:00,41565.96,0,0.5
02.01.2022,04:45:00,41125.45,0,0.5
02.01.2022,05:00:00,41381.38,0,0.5
02.01.2022,05:15:00,42346.52,0,0.2
02.01.2022,05:30:00,42565.79,0,0.2
02.01.2022,05:45:00,43303.91,0,0.2
02.01.2022,06:00:00,42931.6,0,0.2
02.01.2022,06:15:00,43203.13,0,0
02.01.2022,06:30:00,43571,0,0
02.01.2022,06:45:00,44222.21,0,0
02.01.2022,07:00:00,44518.63,0,0
02.01.2022,07:15:00,44461.38,0,-0.1
02.01.2022,07:30:00,44953.16,0,-0.1
02.01.2022,07:45:00,45462.71,0,-0.1
02.01.2022,08:00:00,46014.14,0,-0.1
02.01.2022,08:15:00,46060.81,8.3,-0.2
02.01.2022,08:30:00,45793.32,8.3,-0.2
02.01.2022,08:45:00,45784.14,8.3,-0.2
02.01.2022,09:00:00,46426.12,8.3,-0.2
02.01.2022,09:15:00,45475.43,75,0.3
02.01.2022,09:30:00,44560.64,75,0.3
02.01.2022,09:45:00,42883.57,75,0.3
02.01.2022,10:00:00,44404.82,75,0.3
02.01.2022,10:15:00,45299,75,1.3
02.01.2022,10:30:00,45479.84,75,1.3
02.01.2022,10:45:00,44484.88,75,1.3
02.01.2022,11:00:00,42634.09,75,1.3
02.01.2022,11:15:00,42724.55,125,2.4
02.01.2022,11:30:00,42846.98,125,2.4
02.01.2022,11:45:00,42466.83,125,2.4
02.01.2022,12:00:00,42909.32,125,2.4
02.01.2022,12:15:00,42024.02,166.7,4.4
02.01.2022,12:30:00,39678.96,166.7,4.4
02.01.2022,12:45:00,40459.36,166.7,4.4
02.01.2022,13:00:00,40126.36,166.7,4.4
02.01.2022,13:15:00,40480.76,152.8,6.3
02.01.2022,13:30:00,39580.03,152.8,6.3
02.01.2022,13:45:00,38634.35,152.8,6.3
02.01.2022,14:00:00,38811.93,152.8,6.3
02.01.2022,14:15:00,38874.15,113.9,7.7
02.01.2022,14:30:00,38783.81,113.9,7.7
02.01.2022,14:45:00,38134.78,113.9,7.7
02.01.2022,15:00:00,39118.14,113.9,7.7
02.01.2022,15:15:00,39604.38,38.9,7.9
02.01.2022,15:30:00,41434.95,38.9,7.9
02.01.2022,15:45:00,42023.64,38.9,7.9
02.01.2022,16:00:00,42566.14,38.9,7.9
02.01.2022,16:15:00,43735.02,5.6,7.8
02.01.2022,16:30:00,46084.99,5.6,7.8
02.01.2022,16:45:00,48000.57,5.6,7.8
02.01.2022,17:00:00,50493.49,5.6,7.8
02.01.2022,17:15:00,52546.27,0,6.7
02.01.2022,17:30:00,54031.12,0,6.7
02.01.2022,17:45:00,55745.32,0,6.7
02.01.2022,18:00:00,56648.03,0,6.7
02.01.2022,18:15:00,56615.1,0,5.4
02.01.2022,18:30:00,56079.24,0,5.4
02.01.2022,18:45:00,55517.09,0,5.4
02.01.2022,19:00:00,54304.78,0,5.4
02.01.2022,19:15:00,53521.34,0,8.9
02.01.2022,19:30:00,53043.48,0,8.9
02.01.2022,19:45:00,51552.32,0,8.9
02.01.2022,20:00:00,51643.35,0,8.9
02.01.2022,20:15:00,50891.31,0,8.6
02.01.2022,20:30:00,50387.42,0,8.6
02.01.2022,20:45:00,49529.55,0,8.6
02.01.2022,21:00:00,48291.18,0,8.6
02.01.2022,21:15:00,48270.82,0,11.3
02.01.2022,21:30:00,47168.95,0,11.3
02.01.2022,21:45:00,46046.6,0,11.3
02.01.2022,22:00:00,44683.19,0,11.3
02.01.2022,22:15:00,46122.98,0,11.9
02.01.2022,22:30:00,45399.32,0,11.9
02.01.2022,22:45:00,45216.67,0,11.9
02.01.2022,23:00:00,43927.88,0,11.9
02.01.2022,23:15:00,43281.19,0,11.4
02.01.2022,23:30:00,42296.77,0,11.4
02.01.2022,23:45:00,41262.54,0,11.4
03.01.2022,00:00:00,40818.91,0,11.4
03.01.2022,00:15:00,40794.1,0,11.5
03.01.2022,00:30:00,38827.09,0,11.5
03.01.2022,00:45:00,38340.03,0,11.5
03.01.2022,01:00:00,37519.06,0,11.5
03.01.2022,01:15:00,37351.29,0,11.2
03.01.2022,01:30:00,36586.65,0,11.2
03.01.2022,01:45:00,36192.31,0,11.2
03.01.2022,02:00:00,35765.63,0,11.2
03.01.2022,02:15:00,36210.47,0,12
03.01.2022,02:30:00,35904.44,0,12
03.01.2022,02:45:00,35216.6,0,12
03.01.2022,03:00:00,34933.6,0,12
03.01.2022,03:15:00,35327.45,0,11.9
03.01.2022,03:30:00,35025.5,0,11.9
03.01.2022,03:45:00,35348.97,0,11.9
03.01.2022,04:00:00,35641.88,0,11.9
03.01.2022,04:15:00,35790.78,0,11.6
03.01.2022,04:30:00,36115.58,0,11.6
03.01.2022,04:45:00,36015.5,0,11.6
03.01.2022,05:00:00,36758,0,11.6
03.01.2022,05:15:00,38250.62,0,11.3
03.01.2022,05:30:00,39193.56,0,11.3
03.01.2022,05:45:00,40990.06,0,11.3
03.01.2022,06:00:00,42860.13,0,11.3
03.01.2022,06:15:00,44434.36,0,11.2
03.01.2022,06:30:00,46094.43,0,11.2
03.01.2022,06:45:00,47578.05,0,11.2
03.01.2022,07:00:00,48683.66,0,11.2
03.01.2022,07:15:00,49300.89,0,11.1
